time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1718111854469038800,279.17403881835935,4.057606220245361,0.9525594711303711,2.5,3.9000000953674316,7.006661891937256,270.3320617675781,819.56689453125,77.7151855,13.1660273
1718111855469163500,280.17416357421877,4.103157043457031,0.9668596982955933,2.5,3.9000000953674316,6.96574068069458,269.3111572265625,819.7392578125,77.7151195,13.1660283
1718111856469196000,281.17419604492187,4.1219611167907715,0.9564952254295349,2.5,3.9000000953674316,6.9124908447265625,266.77752685546875,820.1513671875,77.7150566,13.1660258
1718111857469260500,282.17426049804686,4.122252464294434,0.9531002044677734,2.5,3.9000000953674316,6.86659049987793,266.1898193359375,820.546142578125,77.7149939,13.166023
1718111858469475600,283.1744755859375,4.132495403289795,0.9533243775367737,2.5,3.9000000953674316,6.838369369506836,266.82391357421875,821.0093994140625,77.7149315,13.1660225
1718111859469604400,284.1746042480469,4.14739990234375,0.9555801153182983,2.5,3.9000000953674316,6.820186138153076,267.73675537109375,821.406005859375,77.7148692,13.1660218
1718111860469486000,285.1744860839844,4.1553449630737305,0.9578461647033691,2.5,3.9000000953674316,6.849496841430664,267.998779296875,821.5927734375,77.7148071,13.1660212
1718111861469520600,286.17452075195314,4.153291702270508,0.9545084834098816,2.5,3.9000000953674316,7.027349948883057,266.00799560546875,821.8485107421875,77.7147421,13.1660189
1718111862468896800,287.1738967285156,4.15224552154541,0.9567038416862488,2.5,3.9000000953674316,7.1774516105651855,267.9902038574219,822.02099609375,77.7146767,13.1660171
1718111863469680400,288.17468041992186,7.104331016540527,0.9785560369491577,2.5,3.9000000953674316,7.317621231079102,269.9717102050781,822.294921875,77.7146089,13.1660151
1718111864469865700,289.17486572265625,7.026953220367432,0.9782811999320984,2.5,3.9000000953674316,7.398629188537598,270.98590087890625,822.74169921875,77.7145413,13.166017
1718111865469325800,290.1743259277344,4.104183197021484,0.9566353559494019,2.5,3.9000000953674316,7.4983978271484375,270.00494384765625,822.77978515625,77.7144725,13.166019
1718111866469348000,291.1743481445312,6.821815013885498,0.9765028953552246,2.5,3.9000000953674316,7.608200550079346,270.9861145019531,823.20263671875,77.7144015,13.1660211
1718111867469759700,292.174759765625,6.780775547027588,0.9764984250068665,2.5,3.9000000953674316,7.659151554107666,272.97186279296875,823.73876953125,77.7143296,13.1660237
